time,lat,lon,ssp126_tg_mean_p10,ssp126_tg_mean_p50,ssp126_tg_mean_p90,ssp245_tg_mean_p10,ssp245_tg_mean_p50,ssp245_tg_mean_p90,ssp585_tg_mean_p10,ssp585_tg_mean_p50,ssp585_tg_mean_p90
2088-07-01,43.708333225,-79.375002465,22.27,24.23,25.43,23.11,25.27,27.74,25.81,28.30,31.35
2088-08-01,43.708333225,-79.375002465,20.98,23.75,25.40,22.77,24.18,27.34,25.27,27.26,31.00
2088-09-01,43.708333225,-79.375002465,16.31,19.01,22.21,17.36,19.97,23.32,20.36,23.51,27.15
2088-10-01,43.708333225,-79.375002465,10.51,12.82,14.05,11.41,13.94,15.87,12.92,16.77,20.54
2088-11-01,43.708333225,-79.375002465,4.29,7.16,9.86,6.30,7.30,10.33,8.75,10.86,12.31
2088-12-01,43.708333225,-79.375002465,-0.87,1.65,3.90,-1.44,3.28,5.98,2.88,4.48,7.64
2089-01-01,43.708333225,-79.375002465,-5.50,-1.88,1.31,-4.22,-0.78,2.75,0.40,3.29,6.16
2089-02-01,43.708333225,-79.375002465,-3.41,0.00,2.34,-3.31,1.17,4.08,0.26,3.46,6.52
2089-03-01,43.708333225,-79.375002465,0.53,3.56,5.32,1.64,3.69,6.61,5.77,6.97,9.72
2089-04-01,43.708333225,-79.375002465,7.34,9.69,11.77,7.39,9.71,12.23,10.67,12.57,15.37
2089-05-01,43.708333225,-79.375002465,13.18,15.05,17.45,14.85,16.02,18.31,16.04,19.00,22.32
2089-06-01,43.708333225,-79.375002465,18.60,20.63,22.39,19.72,21.87,24.51,21.79,25.14,27.72
2089-07-01,43.708333225,-79.375002465,21.81,23.29,26.44,23.38,25.40,28.02,25.28,28.46,30.85
2089-08-01,43.708333225,-79.375002465,21.98,23.38,24.83,22.99,24.14,27.40,24.33,28.17,31.62
2089-09-01,43.708333225,-79.375002465,17.22,18.61,21.48,18.56,20.29,22.25,21.34,23.32,26.14
2089-10-01,43.708333225,-79.375002465,10.31,13.02,15.23,11.92,13.43,15.32,13.99,16.12,20.36
2089-11-01,43.708333225,-79.375002465,5.58,7.13,8.91,5.90,8.36,9.71,7.51,9.42,11.65
2089-12-01,43.708333225,-79.375002465,-2.16,0.93,4.34,1.19,3.17,4.99,2.07,4.46,8.23
2090-01-01,43.708333225,-79.375002465,-5.38,-1.68,0.64,-3.71,0.19,3.60,0.51,3.43,5.93
2090-02-01,43.708333225,-79.375002465,-5.11,-0.82,3.34,-0.97,1.13,4.36,1.47,4.41,5.85
2090-03-01,43.708333225,-79.375002465,0.79,3.07,6.05,1.35,4.20,8.33,3.73,7.08,9.13
2090-04-01,43.708333225,-79.375002465,6.99,9.35,11.74,8.61,10.69,12.31,9.83,12.47,14.96
2090-05-01,43.708333225,-79.375002465,13.35,15.43,17.65,14.50,17.05,19.37,16.69,18.81,21.75
2090-06-01,43.708333225,-79.375002465,19.33,21.40,22.43,19.42,21.94,25.31,22.71,24.87,27.25
2090-07-01,43.708333225,-79.375002465,22.00,23.86,26.03,23.09,25.15,27.47,25.89,28.37,31.44
2090-08-01,43.708333225,-79.375002465,20.97,22.63,25.50,22.61,25.39,26.85,24.52,28.72,31.45
2090-09-01,43.708333225,-79.375002465,16.87,18.29,20.80,18.64,20.46,22.48,19.83,22.85,26.64
2090-10-01,43.708333225,-79.375002465,10.29,11.96,14.66,11.26,13.68,15.90,13.55,16.56,19.32
2090-11-01,43.708333225,-79.375002465,3.56,6.58,9.66,5.40,7.67,9.20,7.48,10.06,13.68
2090-12-01,43.708333225,-79.375002465,-2.87,1.35,4.21,0.07,2.92,5.20,2.23,5.41,7.91
2091-01-01,43.708333225,-79.375002465,-3.97,-1.57,2.17,-3.45,0.37,3.64,0.07,3.17,5.10
2091-02-01,43.708333225,-79.375002465,-4.33,-1.48,2.80,-2.16,0.21,3.72,1.29,3.38,5.71
2091-03-01,43.708333225,-79.375002465,-0.86,3.30,7.03,2.74,4.78,7.17,4.96,8.10,11.18
2091-04-01,43.708333225,-79.375002465,7.33,10.06,13.05,8.83,11.09,14.04,10.96,13.18,14.72
2091-05-01,43.708333225,-79.375002465,13.20,15.62,17.20,14.16,16.99,19.04,16.48,18.65,22.32
2091-06-01,43.708333225,-79.375002465,18.88,20.56,22.24,20.59,21.90,23.48,22.24,24.64,27.36
2091-07-01,43.708333225,-79.375002465,21.76,23.96,25.65,23.63,25.10,26.70,26.20,28.54,31.44
2091-08-01,43.708333225,-79.375002465,21.71,23.28,24.70,22.72,25.05,28.33,25.25,27.71,31.74
2091-09-01,43.708333225,-79.375002465,16.56,18.11,21.09,18.57,20.90,22.42,20.05,23.83,26.76
2091-10-01,43.708333225,-79.375002465,10.88,12.57,14.74,10.79,14.55,17.13,14.33,17.30,21.10
2091-11-01,43.708333225,-79.375002465,5.05,6.77,7.61,6.02,8.03,10.82,7.47,10.94,12.89
2091-12-01,43.708333225,-79.375002465,-0.95,2.09,4.09,0.32,2.23,5.23,2.75,4.78,9.11
2092-01-01,43.708333225,-79.375002465,-5.98,-0.87,1.81,-1.47,0.72,3.04,-0.78,2.76,6.01
2092-02-01,43.708333225,-79.375002465,-4.24,-0.88,2.36,-1.18,1.82,3.20,0.12,4.10,6.52
2092-03-01,43.708333225,-79.375002465,1.86,3.56,6.40,2.67,4.12,7.63,4.74,7.98,10.70
2092-04-01,43.708333225,-79.375002465,7.70,9.69,13.10,8.40,10.76,13.45,12.82,13.86,16.42
2092-05-01,43.708333225,-79.375002465,13.41,15.49,17.39,14.46,16.26,17.82,15.54,19.17,21.70
2092-06-01,43.708333225,-79.375002465,19.21,21.60,23.07,20.66,21.92,24.47,22.16,25.12,27.68
2092-07-01,43.708333225,-79.375002465,22.02,24.25,26.74,23.03,25.09,27.36,25.72,28.40,31.64
2092-08-01,43.708333225,-79.375002465,21.31,23.62,25.21,22.45,24.40,26.88,25.00,28.26,32.12
2092-09-01,43.708333225,-79.375002465,16.93,18.74,21.97,18.27,20.44,24.01,20.89,23.45,28.08
2092-10-01,43.708333225,-79.375002465,9.32,12.99,14.98,10.60,13.29,16.55,13.36,16.98,19.68
2092-11-01,43.708333225,-79.375002465,4.55,6.94,9.22,5.78,7.61,10.66,7.77,10.97,13.44
2092-12-01,43.708333225,-79.375002465,-1.16,2.04,4.31,-1.49,1.88,4.76,1.96,5.18,8.33
2093-01-01,43.708333225,-79.375002465,-4.58,-1.83,1.32,-2.30,1.18,3.84,0.53,3.46,6.35
2093-02-01,43.708333225,-79.375002465,-4.62,-2.21,2.08,-2.27,0.90,3.19,0.55,3.08,7.09
2093-03-01,43.708333225,-79.375002465,-0.79,2.83,6.57,1.09,4.86,7.38,4.56,7.36,9.51
2093-04-01,43.708333225,-79.375002465,7.25,10.11,11.56,9.04,11.08,12.52,9.79,13.45,17.63
2093-05-01,43.708333225,-79.375002465,14.16,14.99,16.89,13.92,15.83,18.14,17.05,18.94,22.25
2093-06-01,43.708333225,-79.375002465,19.25,20.99,23.02,20.69,22.19,23.79,22.88,24.76,27.14
2093-07-01,43.708333225,-79.375002465,21.94,24.44,26.53,23.53,24.96,26.48,26.23,28.66,31.63
2093-08-01,43.708333225,-79.375002465,21.11,22.68,26.21,22.08,24.72,27.23,24.78,29.07,30.97
2093-09-01,43.708333225,-79.375002465,17.61,19.37,21.51,18.45,20.72,23.43,20.67,23.86,28.19
2093-10-01,43.708333225,-79.375002465,10.43,12.74,14.97,12.13,13.68,16.92,14.47,16.74,20.91
2093-11-01,43.708333225,-79.375002465,5.04,7.14,7.97,5.82,7.82,9.50,7.89,10.25,13.49
2093-12-01,43.708333225,-79.375002465,-1.99,1.33,3.32,0.11,2.39,5.65,2.33,4.98,8.14
2094-01-01,43.708333225,-79.375002465,-5.77,-1.08,1.34,-1.94,0.37,3.51,1.57,4.15,6.22
2094-02-01,43.708333225,-79.375002465,-5.12,-0.49,4.07,-2.96,0.88,3.49,2.20,3.62,7.39
2094-03-01,43.708333225,-79.375002465,1.10,2.95,6.12,3.00,4.75,7.48,4.55,8.02,9.37
2094-04-01,43.708333225,-79.375002465,7.62,9.46,12.00,8.46,9.94,13.06,10.59,13.20,16.57
2094-05-01,43.708333225,-79.375002465,13.15,15.16,16.95,14.76,17.11,19.29,16.14,19.23,21.69
2094-06-01,43.708333225,-79.375002465,19.11,20.80,23.19,20.36,22.59,24.33,21.91,25.02,26.67
2094-07-01,43.708333225,-79.375002465,22.46,23.96,25.34,22.82,24.91,27.06,26.37,28.30,31.01
2094-08-01,43.708333225,-79.375002465,21.27,23.27,25.45,22.43,24.68,26.40,26.01,28.16,30.27
2094-09-01,43.708333225,-79.375002465,16.90,19.22,20.90,17.83,20.63,23.47,22.09,24.19,27.51
2094-10-01,43.708333225,-79.375002465,10.06,12.53,14.02,11.22,13.44,16.44,13.47,17.00,21.03
2094-11-01,43.708333225,-79.375002465,4.74,6.44,8.69,6.35,8.24,10.31,8.65,10.78,14.99
2094-12-01,43.708333225,-79.375002465,-2.61,0.26,4.93,1.59,3.37,6.00,2.79,5.69,8.79
2095-01-01,43.708333225,-79.375002465,-4.69,-2.32,2.77,-2.19,1.16,3.96,-0.13,3.14,5.44
2095-02-01,43.708333225,-79.375002465,-5.04,-1.27,1.35,-2.69,1.97,4.02,1.49,4.73,6.99
2095-03-01,43.708333225,-79.375002465,1.15,3.10,5.76,1.00,4.10,7.14,5.44,8.14,10.37
2095-04-01,43.708333225,-79.375002465,7.21,8.98,11.99,8.64,10.79,12.95,9.12,12.65,15.98
2095-05-01,43.708333225,-79.375002465,13.08,14.61,17.23,14.16,16.19,19.48,17.13,18.69,22.01
2095-06-01,43.708333225,-79.375002465,18.05,20.46,22.75,20.19,23.04,24.87,22.67,25.39,28.19
2095-07-01,43.708333225,-79.375002465,22.18,23.59,25.30,23.85,25.18,27.80,25.59,28.09,31.28
2095-08-01,43.708333225,-79.375002465,21.36,23.71,26.11,22.39,24.81,26.96,25.24,28.53,31.10
2095-09-01,43.708333225,-79.375002465,17.38,19.36,21.28,17.69,20.97,23.93,21.48,23.34,28.14
2095-10-01,43.708333225,-79.375002465,9.23,12.21,15.19,11.70,13.58,16.90,14.69,16.78,21.20
2095-11-01,43.708333225,-79.375002465,4.78,7.12,9.13,4.76,8.40,11.58,8.25,10.41,14.02
2095-12-01,43.708333225,-79.375002465,-2.79,1.45,4.31,0.23,2.02,5.60,2.33,5.55,7.81
2096-01-01,43.708333225,-79.375002465,-5.11,-1.51,2.88,-3.02,1.27,4.17,0.64,3.26,6.60
2096-02-01,43.708333225,-79.375002465,-3.51,0.04,3.16,-1.72,0.74,4.31,1.28,3.95,6.43
2096-03-01,43.708333225,-79.375002465,1.38,4.57,7.64,1.59,4.21,8.64,5.14,7.30,10.06
2096-04-01,43.708333225,-79.375002465,7.25,9.80,11.18,8.42,10.98,14.40,10.52,13.36,16.63
2096-05-01,43.708333225,-79.375002465,13.00,15.32,17.42,13.74,16.18,18.98,16.11,19.31,22.24
2096-06-01,43.708333225,-79.375002465,19.24,21.30,22.72,20.18,22.31,24.13,22.42,25.10,27.94
2096-07-01,43.708333225,-79.375002465,22.63,23.93,25.43,23.74,25.18,27.86,26.26,29.18,32.32
2096-08-01,43.708333225,-79.375002465,21.15,22.80,24.24,22.74,24.50,27.06,25.03,29.09,31.64
2096-09-01,43.708333225,-79.375002465,17.04,18.97,22.16,17.26,21.14,22.47,20.43,23.77,29.17
2096-10-01,43.708333225,-79.375002465,9.10,11.58,14.15,12.41,14.02,16.98,14.19,17.27,19.87
2096-11-01,43.708333225,-79.375002465,3.61,6.40,8.16,5.15,6.93,10.30,8.98,10.60,13.14
2096-12-01,43.708333225,-79.375002465,-2.37,0.03,4.52,-1.24,2.58,6.80,2.69,5.99,7.51
2097-01-01,43.708333225,-79.375002465,-4.58,-1.26,3.12,-3.07,0.28,3.87,-0.38,4.30,6.70
2097-02-01,43.708333225,-79.375002465,-4.49,-0.78,2.70,-3.14,0.60,3.41,0.75,3.73,6.43
2097-03-01,43.708333225,-79.375002465,1.52,3.72,5.96,1.82,5.03,7.86,4.48,7.15,9.89
2097-04-01,43.708333225,-79.375002465,7.64,9.99,12.31,9.25,10.62,13.99,9.70,12.89,16.10
2097-05-01,43.708333225,-79.375002465,12.89,15.52,17.99,14.42,16.20,18.92,16.88,19.74,21.57
2097-06-01,43.708333225,-79.375002465,18.43,20.24,23.24,20.38,22.12,24.21,23.30,25.76,28.81
2097-07-01,43.708333225,-79.375002465,22.15,23.78,25.66,23.12,25.33,27.26,26.61,28.85,31.76
2097-08-01,43.708333225,-79.375002465,20.98,22.66,25.40,23.28,24.95,27.38,26.07,28.37,31.03
2097-09-01,43.708333225,-79.375002465,16.59,19.83,22.54,18.40,20.65,22.76,21.15,24.64,27.05
2097-10-01,43.708333225,-79.375002465,10.15,12.50,15.24,10.62,12.73,16.51,13.34,17.09,21.94
2097-11-01,43.708333225,-79.375002465,3.57,7.20,9.34,4.97,7.86,9.86,8.40,10.83,12.84
2097-12-01,43.708333225,-79.375002465,-2.21,1.85,3.09,-0.69,2.62,5.07,2.36,5.77,9.02
2098-01-01,43.708333225,-79.375002465,-5.27,-1.61,2.12,-4.40,-0.02,4.66,1.07,3.48,6.98
2098-02-01,43.708333225,-79.375002465,-3.41,-1.86,2.33,-2.72,0.19,4.52,1.20,4.05,6.48
2098-03-01,43.708333225,-79.375002465,-0.71,2.60,6.08,1.92,4.04,7.77,5.27,7.81,9.58
2098-04-01,43.708333225,-79.375002465,6.48,9.25,11.87,8.57,11.15,13.96,10.45,13.54,15.55
2098-05-01,43.708333225,-79.375002465,13.43,15.76,18.06,14.92,16.66,19.23,16.35,18.50,22.20
2098-06-01,43.708333225,-79.375002465,18.71,20.82,23.60,20.10,22.10,24.31,22.19,25.40,28.05
2098-07-01,43.708333225,-79.375002465,22.15,23.83,25.92,23.38,25.84,28.66,25.77,28.83,32.09
2098-08-01,43.708333225,-79.375002465,21.30,22.94,26.18,22.96,25.02,27.48,26.41,28.67,31.38
2098-09-01,43.708333225,-79.375002465,17.22,18.86,22.77,18.44,20.66,22.47,20.25,24.16,27.65
2098-10-01,43.708333225,-79.375002465,10.29,12.46,15.32,12.43,14.77,16.96,13.65,17.70,23.23
2098-11-01,43.708333225,-79.375002465,4.98,6.14,9.90,5.66,8.29,10.51,8.69,10.82,13.63
2098-12-01,43.708333225,-79.375002465,-1.36,0.68,4.39,-0.10,3.03,5.48,2.45,5.19,9.31
2099-01-01,43.708333225,-79.375002465,-3.11,-0.69,2.67,-2.64,0.17,3.85,-0.40,3.38,5.67
2099-02-01,43.708333225,-79.375002465,-5.50,-1.29,2.85,-2.34,0.89,4.69,0.62,3.31,6.02
2099-03-01,43.708333225,-79.375002465,-0.06,2.55,6.39,2.43,5.03,7.05,5.00,7.64,10.26
2099-04-01,43.708333225,-79.375002465,6.95,9.83,12.00,8.26,10.44,14.02,10.06,13.07,17.15
2099-05-01,43.708333225,-79.375002465,13.60,14.90,17.44,14.84,16.40,18.94,16.48,19.68,22.90
2099-06-01,43.708333225,-79.375002465,18.05,20.98,22.68,20.51,22.87,24.72,21.89,25.49,28.81
2099-07-01,43.708333225,-79.375002465,21.53,23.79,25.90,23.42,25.49,26.52,25.32,28.97,31.41
2099-08-01,43.708333225,-79.375002465,21.61,23.07,25.51,22.91,25.59,27.74,25.01,28.50,32.00
2099-09-01,43.708333225,-79.375002465,17.05,18.74,21.02,18.64,20.61,23.30,21.68,24.14,28.03
2099-10-01,43.708333225,-79.375002465,10.75,12.83,14.74,11.63,14.45,16.60,15.64,16.67,22.32
2099-11-01,43.708333225,-79.375002465,4.91,7.00,9.03,4.98,8.23,10.60,8.96,10.60,14.55
2099-12-01,43.708333225,-79.375002465,-1.46,0.84,3.78,1.56,3.69,6.48,1.55,4.99,10.01
2100-01-01,43.708333225,-79.375002465,-4.63,-2.75,1.27,-1.81,0.84,3.18,0.53,3.51,6.24
2100-02-01,43.708333225,-79.375002465,-3.80,-1.59,2.88,-3.37,1.32,3.87,0.33,5.20,7.57
2100-03-01,43.708333225,-79.375002465,-0.17,2.00,4.83,0.13,4.13,7.98,4.81,8.34,10.09
2100-04-01,43.708333225,-79.375002465,6.00,9.57,11.14,8.45,10.39,13.07,12.04,13.38,16.38
2100-05-01,43.708333225,-79.375002465,12.34,14.91,16.27,13.99,17.05,19.41,17.05,19.58,22.59
2100-06-01,43.708333225,-79.375002465,18.59,20.66,22.05,20.51,21.95,24.36,22.52,26.28,28.65
2100-07-01,43.708333225,-79.375002465,21.83,23.72,25.52,23.87,25.89,28.17,26.64,29.26,31.41
2100-08-01,43.708333225,-79.375002465,21.90,23.17,25.18,23.26,25.00,27.08,25.49,28.40,32.25
2100-09-01,43.708333225,-79.375002465,16.86,18.76,21.08,19.11,21.12,22.99,21.83,24.68,27.48
2100-10-01,43.708333225,-79.375002465,10.28,12.92,15.70,11.27,13.91,15.59,14.44,16.68,20.42
2100-11-01,43.708333225,-79.375002465,5.03,6.64,9.10,5.49,8.17,10.45,8.18,10.89,12.91
2100-12-01,43.708333225,-79.375002465,-2.72,1.33,3.63,1.22,2.71,6.32,3.34,5.89,8.27
